Time,O3,NO,NO2,NO3,N2O4,N2O5,HONO,HONO2,R2,Plasma_Type,Humidity_Weight
157.0,1.6949444309500768e+16,0.0,381537637290007.1,23698831453478.22,0.0,1143067728824855.2,0.0,0.0,0.9995209449466732,O3_dominant,0.0
158.0,1.6939861814291812e+16,0.0,392504817632422.0,26096169395521.977,0.0,1134281309460545.8,0.0,0.0,0.9995237005436323,O3_dominant,0.0
159.0,1.6927785608124266e+16,0.0,292472788529437.7,14983877942471.727,0.0,1144166758855355.2,0.0,0.0,0.999521324688342,O3_dominant,0.0
160.0,1.6922388148655338e+16,0.0,338354665600212.2,22119657563185.13,0.0,1143089759815319.8,0.0,0.0,0.9995196765840223,O3_dominant,0.0
161.0,1.6913376437624176e+16,0.0,392316880668825.25,31909445695770.43,0.0,1127730284076059.2,0.0,0.0,0.9995214376615126,O3_dominant,0.0
162.0,1.6893324227668712e+16,0.0,349994598323618.8,20894170375163.84,0.0,1126838526199624.8,0.0,0.0,0.9995300270498649,O3_dominant,0.0
163.0,1.6879564119698922e+16,0.0,322260847760693.75,23825836093900.555,0.0,1145737447954991.2,0.0,0.0,0.9995296119786792,O3_dominant,0.0
164.0,1.6871080218223684e+16,0.0,314752862977401.5,20997690373375.75,0.0,1118803526623788.2,0.0,0.0,0.9995216129548702,O3_dominant,0.0
165.0,1.688115697852591e+16,0.0,310442935694932.5,17448848804233.928,0.0,1149743788157144.5,0.0,0.0,0.9995199119559625,O3_dominant,0.0
166.0,1.6884887002735136e+16,0.0,359008118947951.94,24037746816612.355,0.0,1135482873884372.0,0.0,0.0,0.9995261254854649,O3_dominant,0.0
167.0,1.6872472485489962e+16,0.0,345472421501700.44,24132862293286.816,0.0,1141438681011290.2,0.0,0.0,0.999518442035436,O3_dominant,0.0
168.0,1.685988293857213e+16,0.0,318882615132263.44,19278760553227.934,0.0,1130468597699862.2,0.0,0.0,0.9995187537940436,O3_dominant,0.0
169.0,1.6867727709787504e+16,0.0,378581720968131.25,25754672936573.496,0.0,1135343335245524.8,0.0,0.0,0.9995261703890183,O3_dominant,0.0
170.0,1.6859284065058306e+16,0.0,336094891824304.7,19932722135683.066,0.0,1132745211628679.2,0.0,0.0,0.999528956372623,O3_dominant,0.0
171.0,1.6843813205481684e+16,0.0,352437151339816.5,22225625252716.8,0.0,1144214741305746.5,0.0,0.0,0.99952223886199,O3_dominant,0.0
172.0,1.681420268873925e+16,0.0,293496904436640.9,20592619412589.906,0.0,1137400300361071.2,0.0,0.0,0.9995172918833302,O3_dominant,0.0
173.0,1.680519492923716e+16,0.0,328211900635274.3,20400314441844.516,0.0,1152225514282243.0,0.0,0.0,0.9995323156455775,O3_dominant,0.0
174.0,1.6803636836114326e+16,0.0,350967573107608.2,16157824799615.193,0.0,1140000766162777.8,0.0,0.0,0.9995239494989365,O3_dominant,0.0
175.0,1.680730207111708e+16,0.0,357658008111043.8,25486834143839.67,0.0,1139780881008357.5,0.0,0.0,0.9995235637726897,O3_dominant,0.0
176.0,1.6805226408086088e+16,0.0,455622035624927.56,28118617114616.918,0.0,1135933275905102.2,0.0,0.0,0.9995221750792477,O3_dominant,0.0
177.0,1.6785034894869986e+16,0.0,338452385468976.75,25393057820430.336,0.0,1126870921288520.0,0.0,0.0,0.9995243476283141,O3_dominant,0.0
178.0,1.6783605755868972e+16,0.0,338648053238077.0,26259339648990.035,0.0,1131030426522300.2,0.0,0.0,0.999529326437776,O3_dominant,0.0
179.0,1.6766293934717932e+16,0.0,330414893045135.8,17733563819849.703,0.0,1134281675107803.5,0.0,0.0,0.9995275455886475,O3_dominant,0.0
180.0,1.6762576940117416e+16,0.0,335203038507063.06,24616411941061.58,0.0,1153685228633381.0,0.0,0.0,0.9995265837375794,O3_dominant,0.0
181.0,1.674321461631233e+16,0.0,364360567929227.4,23518088320896.297,0.0,1146677914645518.0,0.0,0.0,0.9995266481856846,O3_dominant,0.0
182.0,1.6736324315288744e+16,0.0,334983588073936.6,18487589215338.594,0.0,1148813893905765.2,0.0,0.0,0.9995261119718712,O3_dominant,0.0
183.0,1.6723070225320334e+16,0.0,340748563206490.0,29602969813060.0,0.0,1141434522768202.5,0.0,0.0,0.999533885260557,O3_dominant,0.0
184.0,1.6703919377454892e+16,0.0,355821583545984.8,22038195686801.758,0.0,1133589980158855.8,0.0,0.0,0.9995261024711637,O3_dominant,0.0
185.0,1.6675830049083904e+16,0.0,330132212882482.4,19695839836656.848,0.0,1149761533864163.5,0.0,0.0,0.9995329676167022,O3_dominant,0.0
186.0,1.6658431867700964e+16,0.0,358494845669445.75,20374536015650.465,0.0,1144759443309115.2,0.0,0.0,0.9995280829232707,O3_dominant,0.0
187.0,1.6638932549946332e+16,0.0,382838351435225.2,22005686463660.816,0.0,1160976239653450.0,0.0,0.0,0.9995257925725013,O3_dominant,0.0
188.0,1.6613223746844662e+16,0.0,417672606818457.7,24990295177388.363,0.0,1122730950376492.2,0.0,0.0,0.9995287151217832,O3_dominant,0.0
189.0,1.6587332719993748e+16,0.0,341401852944877.94,14235224063519.514,0.0,1142639517475308.8,0.0,0.0,0.9995319343927482,O3_dominant,0.0
190.0,1.656249260665752e+16,0.0,373645965057724.1,37086774384198.42,0.0,1119950120200504.8,0.0,0.0,0.9995272812811862,O3_dominant,0.0
191.0,1.6539138229093468e+16,0.0,349017803552707.0,22701150726031.645,0.0,1140986768177039.0,0.0,0.0,0.9995325476119594,O3_dominant,0.0
192.0,1.6521526795987562e+16,0.0,464851673423496.1,26762032907276.95,0.0,1131199245507767.8,0.0,0.0,0.9995316410063343,O3_dominant,0.0
193.0,1.6496451135769092e+16,0.0,475844949772830.3,29788229226006.344,0.0,1142554689586324.2,0.0,0.0,0.9995284874091644,O3_dominant,0.0
194.0,1.6459930722020412e+16,0.0,363342747512159.56,21547325419671.91,0.0,1136404435616907.2,0.0,0.0,0.9995322535680137,O3_dominant,0.0
195.0,1.6427255204705684e+16,0.0,307996409452292.75,15906371672291.482,0.0,1139996726481093.5,0.0,0.0,0.9995338953641333,O3_dominant,0.0
196.0,1.6417491910002034e+16,0.0,402363263807411.06,32910223866672.72,0.0,1116912518732284.9,0.0,0.0,0.9995273967617537,O3_dominant,0.0
197.0,1.6394549222974702e+16,0.0,370963451141901.3,29526360715252.438,0.0,1134243295467564.5,0.0,0.0,0.999539209804124,O3_dominant,0.0
198.0,1.638417063278972e+16,0.0,359971131206645.25,22375559988766.723,0.0,1134356422118958.2,0.0,0.0,0.9995296235798329,O3_dominant,0.0
199.0,1.6374579525675798e+16,0.0,403767216206110.8,26614379961286.496,0.0,1150171265674839.5,0.0,0.0,0.9995322887689144,O3_dominant,0.0
200.0,1.6360618991985646e+16,0.0,376446908151649.3,22859312304204.402,0.0,1130209376778346.2,0.0,0.0,0.9995257768514828,O3_dominant,0.0
201.0,1.6339146846841596e+16,0.0,414587836091569.5,25954087818017.17,0.0,1128779883172718.0,0.0,0.0,0.9995289180933853,O3_dominant,0.0
202.0,1.6309590788441258e+16,0.0,382879879637881.44,19783916303101.56,0.0,1101638252152866.0,0.0,0.0,0.9995339789940755,O3_dominant,0.0
203.0,1.6298334444925752e+16,0.0,387827914114574.4,19681271611424.715,0.0,1133791795757784.0,0.0,0.0,0.9995295344258304,O3_dominant,0.0
204.0,1.6277216996360338e+16,0.0,371219443388625.3,33338142467549.973,0.0,1143502932712754.0,0.0,0.0,0.9995366392566025,O3_dominant,0.0
205.0,1.6268800736505678e+16,0.0,335175021949354.44,25772681187573.844,0.0,1139067743892647.5,0.0,0.0,0.9995365696701942,O3_dominant,0.0
206.0,1.6260138929367756e+16,0.0,396223911790615.3,21759216774704.48,0.0,1149925807952174.8,0.0,0.0,0.9995284109871915,O3_dominant,0.0
207.0,1.6244562792557424e+16,0.0,382447927960118.5,29079392474243.71,0.0,1128539886682473.0,0.0,0.0,0.999531075357651,O3_dominant,0.0
208.0,1.6227750265537068e+16,0.0,374670187310748.4,19421605365615.04,0.0,1114305317099228.1,0.0,0.0,0.9995376126930702,O3_dominant,0.0
209.0,1.6207203081956116e+16,0.0,371134346738549.25,23305655353007.86,0.0,1129487176064027.0,0.0,0.0,0.9995355770489278,O3_dominant,0.0
210.0,1.6183862899908044e+16,0.0,407978080122760.9,22310935885669.47,0.0,1134266465434598.5,0.0,0.0,0.9995403279226035,O3_dominant,0.0
211.0,1.6166678051082212e+16,0.0,347137526954878.9,21607940369952.793,0.0,1129672416167846.0,0.0,0.0,0.999532913446256,O3_dominant,0.0
212.0,1.6149536382572862e+16,0.0,365597549686526.5,27650108148358.027,0.0,1128535094283558.0,0.0,0.0,0.999535374370807,O3_dominant,0.0
213.0,1.612362871277324e+16,0.0,355156150626299.7,22015271253657.797,0.0,1128980594423950.5,0.0,0.0,0.9995327426502115,O3_dominant,0.0
214.0,1.6103642178523854e+16,0.0,381075864767245.3,20136487475401.44,0.0,1126206902220369.2,0.0,0.0,0.9995379657568477,O3_dominant,0.0
215.0,1.6076580325273536e+16,0.0,339527079708558.5,19469024252205.99,0.0,1131189172219935.5,0.0,0.0,0.999540334826951,O3_dominant,0.0
216.0,1.6050316496777624e+16,0.0,363467598052762.44,32588326069447.945,0.0,1125218169627045.1,0.0,0.0,0.9995422891473035,O3_dominant,0.0
217.0,1.602554305957028e+16,0.0,337080764719989.1,23290603311563.94,0.0,1117499453531864.0,0.0,0.0,0.9995405649997369,O3_dominant,0.0
218.0,1.6010569283253674e+16,0.0,419613956529650.56,26422414191273.125,0.0,1118901828974870.8,0.0,0.0,0.9995451498240858,O3_dominant,0.0
219.0,1.5987865206321976e+16,0.0,385578528496987.7,28444825529920.63,0.0,1113265906395867.1,0.0,0.0,0.9995415729807358,O3_dominant,0.0
220.0,1.5980738215228462e+16,0.0,383608831537387.44,22114917882707.125,0.0,1126921029773046.5,0.0,0.0,0.9995387407826215,O3_dominant,0.0
221.0,1.59577775947854e+16,0.0,329583756461765.5,28142931123134.004,0.0,1117300670399025.5,0.0,0.0,0.9995407702590198,O3_dominant,0.0
222.0,1.593780399396225e+16,0.0,375946947914079.4,24082931423529.05,0.0,1128276699808679.0,0.0,0.0,0.9995430444470472,O3_dominant,0.0
223.0,1.592469223565903e+16,0.0,372077054700585.25,20428150912759.605,0.0,1140254090661970.8,0.0,0.0,0.9995401171458435,O3_dominant,0.0
224.0,1.5915633091879978e+16,0.0,496631206410421.8,29165022588100.746,0.0,1124259501548888.1,0.0,0.0,0.9995423211810999,O3_dominant,0.0
225.0,1.5887494531641716e+16,0.0,344645141860542.1,13262337808269.77,0.0,1130535054046848.5,0.0,0.0,0.9995378898238674,O3_dominant,0.0
226.0,1.5864395144188198e+16,0.0,323563156645626.4,23255228458916.18,0.0,1130855032267182.0,0.0,0.0,0.9995419505592574,O3_dominant,0.0
227.0,1.5840066967581486e+16,0.0,282577663048544.94,20818746550822.8,0.0,1115193506096052.1,0.0,0.0,0.9995398806492889,O3_dominant,0.0
228.0,1.5816861855359338e+16,0.0,357797441264429.7,29222392262683.758,0.0,1127758951954569.8,0.0,0.0,0.9995397244459876,O3_dominant,0.0
229.0,1.580907598554575e+16,0.0,347182753410814.3,25532198297693.09,0.0,1114010124737334.9,0.0,0.0,0.9995460416392075,O3_dominant,0.0
230.0,1.5802557670611638e+16,0.0,412020977771394.6,24962219009215.73,0.0,1137636574561344.5,0.0,0.0,0.9995310503981248,O3_dominant,0.0
231.0,1.5775227585415142e+16,0.0,322184487362638.0,19790504825818.6,0.0,1142186025309183.0,0.0,0.0,0.9995417258477021,O3_dominant,0.0
232.0,1.5766218345710034e+16,0.0,386734563725096.94,24535794243046.473,0.0,1117873207625786.6,0.0,0.0,0.9995386982612701,O3_dominant,0.0
233.0,1.5739613959882274e+16,0.0,333209188788295.0,23383319491429.098,0.0,1110516341835334.4,0.0,0.0,0.999544758171715,O3_dominant,0.0
234.0,1.5719841719554774e+16,0.0,320937140054251.1,18710238409528.06,0.0,1109575358223540.8,0.0,0.0,0.9995400814880551,O3_dominant,0.0
235.0,1.5705170054871244e+16,0.0,352941670691311.44,24995651055257.31,0.0,1127847908269959.5,0.0,0.0,0.9995364328292171,O3_dominant,0.0
236.0,1.5678907404936542e+16,0.0,408072581205891.1,28847325332586.81,0.0,1126794289928755.5,0.0,0.0,0.9995409160099585,O3_dominant,0.0
237.0,1.5654135746436546e+16,0.0,358090715666804.56,16404409379723.574,0.0,1128752983893788.8,0.0,0.0,0.9995363195030433,O3_dominant,0.0
238.0,1.5630755897579274e+16,0.0,366408857866622.94,30659999095844.527,0.0,1124463825331255.9,0.0,0.0,0.9995348937758941,O3_dominant,0.0
239.0,1.5604951256152094e+16,0.0,394590906806576.75,27558854974410.137,0.0,1128979234805122.5,0.0,0.0,0.999544085910811,O3_dominant,0.0
240.0,1.557364418137235e+16,0.0,395811090355568.25,25811228662336.406,0.0,1127580015640597.8,0.0,0.0,0.9995361612437969,O3_dominant,0.0
241.0,1.555524131002623e+16,0.0,446616634179894.8,27381185146175.402,0.0,1119305861960515.4,0.0,0.0,0.9995469941107578,O3_dominant,0.0
242.0,1.5525354416712634e+16,0.0,336586264558515.2,23695189235974.28,0.0,1112957848463359.0,0.0,0.0,0.9995340459880668,O3_dominant,0.0
243.0,1.5505212388042836e+16,0.0,340328034407893.75,24751578766466.406,0.0,1133831642604091.2,0.0,0.0,0.9995436084456472,O3_dominant,0.0
244.0,1.547908596793778e+16,0.0,325448680805723.5,21835963315396.695,0.0,1112139346279982.2,0.0,0.0,0.9995404067109778,O3_dominant,0.0
245.0,1.5471885102983784e+16,0.0,432842182123939.6,31547336550521.363,0.0,1121519893934221.2,0.0,0.0,0.9995389241007493,O3_dominant,0.0
246.0,1.544591389404872e+16,0.0,476549202857520.0,36434439996855.08,0.0,1127403016697072.0,0.0,0.0,0.9995406040495796,O3_dominant,0.0
247.0,1.5410948249143218e+16,0.0,319098262903450.0,23708858175037.207,0.0,1127719286815371.8,0.0,0.0,0.999545262013386,O3_dominant,0.0
248.0,1.539016508769576e+16,0.0,343611098028655.56,22817855026726.297,0.0,1132391411959581.5,0.0,0.0,0.9995434330322256,O3_dominant,0.0
249.0,1.537911643939978e+16,0.0,337497262073711.06,20898323527908.285,0.0,1136320774948354.5,0.0,0.0,0.9995349279951586,O3_dominant,0.0
250.0,1.5359874836570102e+16,0.0,353676120491633.56,25773931504848.98,0.0,1135978186306010.8,0.0,0.0,0.9995344584288578,O3_dominant,0.0
251.0,1.5330388141049788e+16,0.0,362164494713762.44,24203390662257.65,0.0,1126409702799592.5,0.0,0.0,0.9995468691781406,O3_dominant,0.0
252.0,1.5309395836792792e+16,0.0,386642813145137.4,25512672616525.66,0.0,1109304606974048.1,0.0,0.0,0.9995398536387435,O3_dominant,0.0
253.0,1.5284946136054144e+16,0.0,368917547732192.9,27787851945134.277,0.0,1122319509650586.2,0.0,0.0,0.9995469580562832,O3_dominant,0.0
254.0,1.5257068627719014e+16,0.0,399689782294837.1,31100893813592.555,0.0,1118964237414256.2,0.0,0.0,0.9995390364265526,O3_dominant,0.0
255.0,1.5251935129033894e+16,0.0,393155686093779.9,33550705390331.4,0.0,1104676063573547.1,0.0,0.0,0.9995401873876109,O3_dominant,0.0
256.0,1.522827836795462e+16,0.0,322977268365261.75,19812874022846.824,0.0,1126177056041655.8,0.0,0.0,0.9995440679229572,O3_dominant,0.0
257.0,1.5214560882945916e+16,0.0,373830095842668.44,26395360017563.65,0.0,1115757850686570.2,0.0,0.0,0.9995467655395261,O3_dominant,0.0
258.0,1.5187228326321862e+16,0.0,343409170462365.4,19100034155473.59,0.0,1114170294803380.0,0.0,0.0,0.9995564100247101,O3_dominant,0.0
259.0,1.5168131847089002e+16,0.0,338179775311931.1,24758292110382.887,0.0,1126077198970902.8,0.0,0.0,0.9995406079937081,O3_dominant,0.0
260.0,1.514746075227383e+16,0.0,304578455322329.0,21799380877632.016,0.0,1109366379756914.8,0.0,0.0,0.999548329450774,O3_dominant,0.0
261.0,1.5134024278389118e+16,0.0,357764364753269.94,27897070375286.773,0.0,1113786773704600.6,0.0,0.0,0.9995436344347411,O3_dominant,0.0
262.0,1.512158886372122e+16,0.0,377064857771791.3,27984380075244.63,0.0,1102673788251396.1,0.0,0.0,0.9995451003099014,O3_dominant,0.0
263.0,1.5101074973544392e+16,0.0,317742183386219.1,21339799168285.125,0.0,1117371095131527.4,0.0,0.0,0.9995402738046918,O3_dominant,0.0
264.0,1.508229973771602e+16,0.0,379443224652495.5,28837418224917.203,0.0,1130295717614533.2,0.0,0.0,0.9995461315934063,O3_dominant,0.0
265.0,1.5061864193600676e+16,0.0,332242327398594.0,23863097048394.63,0.0,1135279972011798.8,0.0,0.0,0.9995458413875726,O3_dominant,0.0
266.0,1.5038755429908712e+16,0.0,365348059078673.75,29788332028021.703,0.0,1131185929350175.5,0.0,0.0,0.9995435442094217,O3_dominant,0.0
267.0,1.5013634452003706e+16,0.0,343748727940447.6,24266320004329.438,0.0,1103062915752355.5,0.0,0.0,0.9995466290571384,O3_dominant,0.0
268.0,1.4997692375687558e+16,0.0,329080643221624.94,21572384605334.527,0.0,1119582623980710.0,0.0,0.0,0.9995493196433295,O3_dominant,0.0
269.0,1.4981091142426062e+16,0.0,397349314871775.75,34436867933436.094,0.0,1130861714371021.8,0.0,0.0,0.9995450786569452,O3_dominant,0.0
270.0,1.4959292382065334e+16,0.0,335716922914649.3,22176869121890.97,0.0,1094328420204559.0,0.0,0.0,0.9995534834460442,O3_dominant,0.0
271.0,1.4927888681836936e+16,0.0,304384610645933.06,22358753470480.086,0.0,1110009278026192.2,0.0,0.0,0.99954165646225,O3_dominant,0.0
272.0,1.4900108870828764e+16,0.0,347398910895921.25,21042730847087.99,0.0,1121637796793139.1,0.0,0.0,0.999547876939132,O3_dominant,0.0
273.0,1.4882066501678904e+16,0.0,394055196151404.1,27175105895164.61,0.0,1129257156636080.5,0.0,0.0,0.9995441719544745,O3_dominant,0.0
274.0,1.4851658742540598e+16,0.0,377313536504476.75,25046044414063.16,0.0,1144247789140365.0,0.0,0.0,0.9995450065502329,O3_dominant,0.0
275.0,1.4831258864477466e+16,0.0,364497101773056.9,23768457177278.41,0.0,1106374786468510.1,0.0,0.0,0.9995461163402943,O3_dominant,0.0
276.0,1.4805260633928154e+16,0.0,367700134873643.7,21284345781318.242,0.0,1109908715759380.4,0.0,0.0,0.9995501248413616,O3_dominant,0.0
277.0,1.4782141377792956e+16,0.0,310488778054509.5,20461600697132.684,0.0,1114629710226282.1,0.0,0.0,0.9995494777500101,O3_dominant,0.0
278.0,1.4772171622112898e+16,0.0,371849409530348.06,22564725939468.457,0.0,1104725590904911.6,0.0,0.0,0.9995468081591219,O3_dominant,0.0
279.0,1.4748754667178306e+16,0.0,359807525275936.4,17926987051092.5,0.0,1115482617688217.0,0.0,0.0,0.9995445805587412,O3_dominant,0.0
280.0,1.4739123281896578e+16,0.0,341101651691862.7,19348491614790.723,0.0,1126330917627267.0,0.0,0.0,0.9995457132821693,O3_dominant,0.0
281.0,1.4724784636822824e+16,0.0,376815233967398.25,19983653345437.34,0.0,1097752533325735.0,0.0,0.0,0.9995438198043506,O3_dominant,0.0
282.0,1.4698029606322988e+16,0.0,363905090292535.9,27217949015811.02,0.0,1114345514671424.6,0.0,0.0,0.9995476415515198,O3_dominant,0.0
283.0,1.4670783937393884e+16,0.0,329590498109983.9,28519234626199.137,0.0,1126236454823799.8,0.0,0.0,0.9995491180703151,O3_dominant,0.0
284.0,1.466115645851444e+16,0.0,366426775449906.44,30270759100348.816,0.0,1105081062122731.2,0.0,0.0,0.9995517434977744,O3_dominant,0.0
285.0,1.46517024079716e+16,0.0,369792448146067.06,26382808359180.25,0.0,1122208377704807.8,0.0,0.0,0.9995491048120513,O3_dominant,0.0
286.0,1.4642205551967558e+16,0.0,349872958683685.6,24306840520381.984,0.0,1114024444520276.2,0.0,0.0,0.999543880562029,O3_dominant,0.0
287.0,1.4626948837641984e+16,0.0,394782490309709.5,24278845589791.66,0.0,1125278251498162.0,0.0,0.0,0.9995479215820735,O3_dominant,0.0
288.0,1.460997906386367e+16,0.0,339156332381898.4,19410392264760.023,0.0,1121567647875482.6,0.0,0.0,0.9995513961230899,O3_dominant,0.0
289.0,1.4603444314908478e+16,0.0,311458911447252.25,19815900483737.52,0.0,1111882907875526.1,0.0,0.0,0.9995542572675443,O3_dominant,0.0
290.0,1.4593665384614194e+16,0.0,308336400368642.6,19555377397767.82,0.0,1119202482970182.5,0.0,0.0,0.9995458659300285,O3_dominant,0.0
291.0,1.4574476863323368e+16,0.0,357713894307935.75,26619468251420.727,0.0,1107576783431335.4,0.0,0.0,0.9995506407993767,O3_dominant,0.0
292.0,1.4562086070153174e+16,0.0,393863989402972.1,27546943890178.453,0.0,1113699056280770.8,0.0,0.0,0.9995508447232935,O3_dominant,0.0
293.0,1.454994975857858e+16,0.0,344587927892765.2,19908989404532.023,0.0,1110365767909702.8,0.0,0.0,0.9995459596958753,O3_dominant,0.0
294.0,1.4547161549355354e+16,0.0,368184272737394.56,25322068727805.082,0.0,1097751304139928.8,0.0,0.0,0.9995491926198452,O3_dominant,0.0
295.0,1.4520237355966522e+16,0.0,313568950620975.6,20429644760828.12,0.0,1108763072810134.5,0.0,0.0,0.9995501808181027,O3_dominant,0.0
296.0,1.450854925447586e+16,0.0,372995062496164.56,30209147357054.9,0.0,1122541026341830.4,0.0,0.0,0.9995442471558277,O3_dominant,0.0
297.0,1.447792532911278e+16,0.0,384411213782416.25,22413815537684.977,0.0,1113869306129535.2,0.0,0.0,0.9995524361624906,O3_dominant,0.0
298.0,1.4451101014372484e+16,0.0,351023682414303.2,21415861357149.527,0.0,1101277352099428.2,0.0,0.0,0.9995582643655254,O3_dominant,0.0
299.0,1.4427383831770216e+16,0.0,397898498138628.7,30322832820815.496,0.0,1102503869625728.8,0.0,0.0,0.9995519881650113,O3_dominant,0.0
300.0,1.439781707629539e+16,0.0,360970417310552.56,30456572710500.402,0.0,1115761652962588.0,0.0,0.0,0.9995458627011725,O3_dominant,0.0
301.0,1.4376432183503748e+16,0.0,366012305571784.94,29601311399074.38,0.0,1117825778573156.5,0.0,0.0,0.9995507721946457,O3_dominant,0.0
302.0,1.4366561044469572e+16,0.0,412554299637552.06,32661048617292.8,0.0,1113282886269828.6,0.0,0.0,0.9995534408575604,O3_dominant,0.0
303.0,1.4337481204850466e+16,0.0,332685157263542.4,23529425140622.58,0.0,1112802858753945.6,0.0,0.0,0.9995529305735626,O3_dominant,0.0
304.0,1.4313009556013422e+16,0.0,440331302151876.5,34846816534427.668,0.0,1108506437041243.8,0.0,0.0,0.9995489842225973,O3_dominant,0.0
305.0,1.4298048953909228e+16,0.0,391004543313308.25,27974806728684.3,0.0,1091981044263577.8,0.0,0.0,0.999545824024974,O3_dominant,0.0
306.0,1.4268926453935304e+16,0.0,342069398426763.06,23565638430025.863,0.0,1098608785949243.0,0.0,0.0,0.9995466219299182,O3_dominant,0.0
307.0,1.4243213493392326e+16,0.0,306290597497101.25,24530948307657.227,0.0,1095673854145948.0,0.0,0.0,0.9995591809133848,O3_dominant,0.0
308.0,1.4220568382158014e+16,0.0,380543429088468.6,36246207984668.85,0.0,1108576026913544.1,0.0,0.0,0.9995415976431781,O3_dominant,0.0
309.0,1.4196399812931402e+16,0.0,386005258437380.4,27413179125284.87,0.0,1112292594439146.1,0.0,0.0,0.9995496774983134,O3_dominant,0.0
310.0,1.4175217913438638e+16,0.0,323349166944258.56,21527809249156.844,0.0,1102305096139605.0,0.0,0.0,0.9995563070043109,O3_dominant,0.0
311.0,1.4169178122802598e+16,0.0,453301581634035.06,36531659105427.516,0.0,1103906366427924.0,0.0,0.0,0.999550503271962,O3_dominant,0.0
312.0,1.4136108921915722e+16,0.0,281511486383629.9,19546417359080.566,0.0,1100218406329561.8,0.0,0.0,0.9995500085878825,O3_dominant,0.0
313.0,1.4124117637202576e+16,0.0,321722921909618.75,24355943032375.727,0.0,1098136994588708.5,0.0,0.0,0.9995476789592063,O3_dominant,0.0
