Time,O3,NO2,NO3,N2O5,HONO
0,0,0,0,0,0
2,0,0,0,0,0
4,3.42035E+15,0,0,0,0
6,7.03235E+15,0,0,0,0
8,9.72386E+15,0,0,0,0
10,1.19E+16,0,0,0,0
12,1.37E+16,0,0,0,0
14,1.53E+16,0,0,0,0
16,1.68E+16,0,0,0,0
18,1.83E+16,0,0,0,0
20,1.97E+16,0,0,0,0
22,2.11E+16,0,0,0,0
24,2.24E+16,0,0,0,0
26,2.36E+16,0,0,0,0
28,2.48E+16,0,0,0,0
30,2.59E+16,0,0,0,0
32,2.70E+16,0,0,0,0
34,2.80E+16,0,0,0,0
36,2.90E+16,0,0,0,0
38,3.00E+16,0,0,0,0
40,3.09E+16,0,0,0,0
42,3.18E+16,0,0,0,0
44,3.27E+16,0,0,0,0
46,3.36E+16,0,0,0,0
48,3.44E+16,0,0,0,0
50,3.51E+16,0,0,0,0
52,3.58E+16,0,0,0,0
54,3.65E+16,0,0,0,0
56,3.71E+16,0,0,0,0
58,3.76E+16,0,0,0,0
60,3.83E+16,3.09443E+14,0,0,7.73608E+11
62,3.88E+16,3.42518E+14,0,0,8.56296E+11
64,3.94E+16,2.75596E+14,0,0,0
66,3.99E+16,0,0,0,0
68,4.04E+16,3.06749E+14,0,0,0
70,4.10E+16,3.25654E+14,0,0,0
72,4.14E+16,4.47927E+14,0,0,0
74,4.18E+16,4.32144E+14,0,0,1.08036E+12
76,4.23E+16,4.99332E+14,0,0,0
78,4.27E+16,4.33727E+14,0,0,1.08432E+12
80,4.32E+16,4.23029E+14,0,0,1.05757E+12
82,4.36E+16,6.2886E+14,0,0,0
84,4.41E+16,4.74718E+14,0,0,1.18679E+12
86,4.45E+16,5.54335E+14,0,0,0
88,4.49E+16,4.69509E+14,0,0,0
90,4.53E+16,6.14339E+14,3.31326E+13,0,1.53585E+12
92,4.56E+16,5.1374E+14,3.11875E+13,0,1.28435E+12
94,4.60E+16,5.20976E+14,3.18662E+13,0,1.30244E+12
96,4.64E+16,7.14288E+14,3.64049E+13,0,0
98,4.68E+16,6.06243E+14,0,0,1.51561E+12
100,4.72E+16,7.42212E+14,3.19385E+13,0,0
102,4.76E+16,7.84193E+14,3.16301E+13,0,1.96048E+12
104,4.79E+16,7.43195E+14,3.2047E+13,0,1.85799E+12
106,4.82E+16,8.17344E+14,3.02273E+13,0,0
108,4.86E+16,7.52241E+14,3.91762E+13,0,0
110,4.89E+16,8.08757E+14,4.19887E+13,0,0
112,4.93E+16,8.22751E+14,3.58689E+13,0,0
114,4.96E+16,8.1525E+14,3.55723E+13,0,0
116,5.00E+16,8.33595E+14,3.38844E+13,0,0
118,5.03E+16,8.88728E+14,3.49151E+13,0,0
120,5.06E+16,9.43122E+14,3.91977E+13,0,0
122,5.08E+16,9.328E+14,4.14394E+13,0,0
124,5.11E+16,7.62875E+14,3.709E+13,0,1.90719E+12
126,5.15E+16,9.00754E+14,4.62529E+13,0,0
128,5.18E+16,9.14362E+14,4.0112E+13,0,2.28591E+12
130,5.24E+16,8.99968E+14,4.08393E+13,0,2.24992E+12
132,5.27E+16,9.17894E+14,4.40978E+13,0,2.29473E+12
134,5.32E+16,9.27625E+14,4.48227E+13,0,0
136,5.39E+16,1.13554E+15,3.85659E+13,0,2.83886E+12
138,5.43E+16,1.12306E+15,4.57674E+13,0,0
140,5.47E+16,1.02352E+15,4.25775E+13,0,0
142,5.51E+16,1.20457E+15,5.13207E+13,0,3.01144E+12
144,5.54E+16,1.12381E+15,4.54583E+13,0,2.80953E+12
146,5.60E+16,1.17924E+15,4.71222E+13,0,0
148,5.63E+16,1.19215E+15,4.02956E+13,0,0
150,5.68E+16,1.05456E+15,4.76886E+13,1.14394E+14,2.63641E+12
152,5.72E+16,1.153E+15,4.94473E+13,1.16765E+14,2.8825E+12
154,5.75E+16,1.30953E+15,5.48627E+13,0,0
156,5.78E+16,1.12456E+15,4.30063E+13,0,2.8114E+12
158,5.81E+16,1.337E+15,4.94725E+13,1.10527E+14,0
160,5.83E+16,1.23595E+15,5.43124E+13,1.24934E+14,0
162,5.87E+16,1.25437E+15,5.72524E+13,1.23816E+14,3.13592E+12
164,5.90E+16,1.33124E+15,5.63931E+13,1.23309E+14,0
166,5.92E+16,1.40164E+15,6.11537E+13,1.29784E+14,0
168,5.96E+16,1.31999E+15,5.82272E+13,1.2497E+14,0
170,5.99E+16,1.34185E+15,5.76978E+13,1.28967E+14,3.35464E+12
172,6.01E+16,1.34924E+15,5.14744E+13,1.24561E+14,0
174,6.05E+16,1.4438E+15,6.22077E+13,1.41527E+14,3.60951E+12
176,6.07E+16,1.39455E+15,6.47333E+13,1.40543E+14,0
178,6.10E+16,1.49145E+15,5.87285E+13,1.29381E+14,0
180,6.14E+16,1.44372E+15,5.53387E+13,1.32923E+14,0
182,6.16E+16,1.44066E+15,6.27803E+13,1.39084E+14,3.60164E+12
184,6.18E+16,1.56712E+15,6.2412E+13,1.39218E+14,0
186,6.20E+16,1.61006E+15,5.95868E+13,1.36692E+14,4.02516E+12
188,6.23E+16,1.5841E+15,7.31596E+13,1.34665E+14,0
190,6.27E+16,1.65593E+15,6.08926E+13,1.4995E+14,0
192,6.28E+16,1.71131E+15,7.04742E+13,1.64386E+14,0
194,6.31E+16,1.54654E+15,5.86655E+13,1.44546E+14,3.86636E+12
196,6.32E+16,1.65964E+15,6.34893E+13,1.48501E+14,4.1491E+12
198,6.37E+16,1.7232E+15,5.94679E+13,1.61571E+14,4.30801E+12
200,6.38E+16,1.6588E+15,7.03005E+13,1.55836E+14,0
202,6.41E+16,1.61912E+15,5.7943E+13,1.50151E+14,4.04781E+12
204,6.45E+16,1.72336E+15,6.95002E+13,1.5658E+14,0
206,6.47E+16,1.79633E+15,6.6798E+13,1.60672E+14,4.49081E+12
208,6.49E+16,1.79276E+15,6.08226E+13,1.60014E+14,4.48191E+12
210,6.51E+16,1.85046E+15,7.70674E+13,1.56696E+14,0
212,6.53E+16,1.86351E+15,6.60972E+13,1.70389E+14,0
214,6.57E+16,1.95983E+15,6.81806E+13,1.69136E+14,0
216,6.59E+16,1.91801E+15,6.30144E+13,1.63249E+14,4.79504E+12
218,6.60E+16,1.98841E+15,7.32547E+13,1.70637E+14,0
220,6.63E+16,1.6873E+15,7.23008E+13,1.82806E+14,0
222,6.65E+16,1.85278E+15,6.45316E+13,1.64304E+14,4.63194E+12
224,6.67E+16,1.82356E+15,8.12842E+13,1.95498E+14,0
226,6.68E+16,1.84995E+15,7.88479E+13,1.81019E+14,0
228,6.72E+16,1.8466E+15,7.49859E+13,1.84312E+14,0
230,6.74E+16,1.92786E+15,7.38938E+13,1.84295E+14,4.81965E+12
232,6.77E+16,1.9962E+15,7.2931E+13,1.80395E+14,4.9905E+12
234,6.79E+16,1.94747E+15,7.97598E+13,2.0068E+14,4.86866E+12
236,6.80E+16,1.83386E+15,7.90582E+13,1.86904E+14,4.58464E+12
238,6.84E+16,1.98031E+15,7.04414E+13,1.89994E+14,4.95079E+12
240,6.86E+16,2.10762E+15,7.47885E+13,1.95447E+14,5.26905E+12
242,6.87E+16,2.12124E+15,8.63109E+13,2.00282E+14,0
244,6.89E+16,2.10337E+15,7.37563E+13,1.92603E+14,0
246,6.90E+16,2.08059E+15,7.46226E+13,2.04817E+14,0
248,6.93E+16,2.06639E+15,7.69163E+13,1.91291E+14,5.16597E+12
250,6.94E+16,2.07426E+15,8.18821E+13,2.06592E+14,5.18564E+12
252,6.96E+16,1.96896E+15,7.51924E+13,2.06035E+14,4.92241E+12
254,6.99E+16,2.12653E+15,8.37413E+13,2.0164E+14,5.31632E+12
256,7.00E+16,2.13757E+15,8.76962E+13,2.0526E+14,0
258,7.03E+16,2.03585E+15,8.80878E+13,2.07832E+14,5.08961E+12
260,7.04E+16,2.24342E+15,9.31266E+13,2.13795E+14,5.60856E+12
262,7.05E+16,2.21299E+15,8.47242E+13,2.16541E+14,5.53247E+12
264,7.06E+16,2.26143E+15,8.84207E+13,2.28185E+14,5.65359E+12
266,7.08E+16,2.2548E+15,8.52877E+13,2.20973E+14,0
268,7.09E+16,2.27887E+15,9.44681E+13,2.24686E+14,5.69719E+12
270,7.13E+16,2.12347E+15,9.80804E+13,2.40671E+14,5.30869E+12
272,7.15E+16,2.34922E+15,8.84979E+13,2.34068E+14,5.87306E+12
274,7.16E+16,2.35638E+15,8.46629E+13,2.24598E+14,0
276,7.17E+16,2.30933E+15,9.74703E+13,2.32314E+14,0
278,7.19E+16,2.26067E+15,8.71593E+13,2.38745E+14,5.65167E+12
280,7.20E+16,2.34444E+15,9.34717E+13,2.37763E+14,5.86109E+12
282,7.22E+16,2.36097E+15,9.39973E+13,2.39418E+14,5.90243E+12
284,7.23E+16,2.43627E+15,8.72099E+13,2.39253E+14,6.09068E+12
286,7.27E+16,2.35995E+15,9.28382E+13,2.39646E+14,5.89988E+12
288,7.31E+16,2.40527E+15,1.00241E+14,2.53625E+14,0
290,7.29E+16,2.39469E+15,9.64211E+13,2.40883E+14,5.98672E+12
292,7.34E+16,2.46547E+15,9.40816E+13,2.54409E+14,6.16367E+12
294,7.37E+16,2.32954E+15,9.23479E+13,2.53958E+14,5.82384E+12
296,7.36E+16,2.377E+15,1.02028E+14,2.5907E+14,0
298,7.39E+16,2.5572E+15,9.12001E+13,2.37105E+14,6.39299E+12
300,7.40E+16,2.36212E+15,9.29987E+13,2.46912E+14,0
302,7.41E+16,2.43713E+15,9.93474E+13,2.67727E+14,0
304,7.42E+16,2.40178E+15,9.79595E+13,2.67043E+14,6.00446E+12
306,7.43E+16,2.40805E+15,1.05149E+14,2.7312E+14,6.02013E+12
308,7.44E+16,2.55196E+15,1.00925E+14,2.62493E+14,0
310,7.45E+16,2.48304E+15,9.6503E+13,2.682E+14,0
312,7.46E+16,2.2816E+15,1.00424E+14,2.67399E+14,5.70401E+12
314,7.50E+16,2.42003E+15,1.00219E+14,2.65513E+14,6.05008E+12
316,7.51E+16,2.6193E+15,1.02937E+14,2.76054E+14,6.54824E+12
318,7.52E+16,2.48848E+15,1.00908E+14,2.70432E+14,6.22119E+12
320,7.53E+16,2.34164E+15,1.03008E+14,2.76484E+14,5.8541E+12
322,7.54E+16,2.61884E+15,1.17625E+14,2.95052E+14,6.54709E+12
324,7.55E+16,2.57999E+15,1.07702E+14,2.86875E+14,0
326,7.55E+16,2.66772E+15,1.09306E+14,3.001E+14,0
328,7.57E+16,2.54503E+15,1.0586E+14,2.84609E+14,6.36258E+12
330,7.57E+16,2.64203E+15,1.13634E+14,3.02634E+14,0
332,7.60E+16,2.4463E+15,1.10791E+14,3.01426E+14,0
334,7.61E+16,2.64494E+15,1.07969E+14,2.95493E+14,0
336,7.62E+16,2.57733E+15,1.16532E+14,3.05394E+14,6.44331E+12
338,7.63E+16,2.57853E+15,1.13647E+14,2.9331E+14,6.44631E+12
340,7.64E+16,2.59944E+15,1.11146E+14,3.0574E+14,6.4986E+12
342,7.65E+16,2.69786E+15,1.16677E+14,3.17786E+14,6.74465E+12
344,7.66E+16,2.67109E+15,1.14248E+14,2.97859E+14,0
346,7.69E+16,2.66375E+15,1.17947E+14,3.15226E+14,6.65936E+12
348,7.70E+16,2.62367E+15,1.08829E+14,3.07705E+14,0
350,7.71E+16,2.59243E+15,1.17059E+14,3.18798E+14,0
352,7.72E+16,2.70048E+15,1.24677E+14,3.23379E+14,0
354,7.73E+16,2.72449E+15,1.25685E+14,3.25558E+14,0
356,7.74E+16,2.81937E+15,1.13655E+14,3.20487E+14,0
358,7.76E+16,2.83347E+15,1.22614E+14,3.15101E+14,0
360,7.77E+16,2.65706E+15,1.22552E+14,3.31486E+14,6.64266E+12
362,7.78E+16,2.83292E+15,1.20209E+14,3.37267E+14,7.08231E+12
364,7.78E+16,2.79356E+15,1.19712E+14,3.30021E+14,6.9839E+12
366,7.79E+16,2.7676E+15,1.20306E+14,3.37857E+14,6.919E+12
368,7.80E+16,2.71299E+15,1.16132E+14,3.25204E+14,6.78248E+12
370,7.80E+16,2.8349E+15,1.21243E+14,3.40907E+14,7.08724E+12
372,7.81E+16,2.78107E+15,1.25344E+14,3.41373E+14,6.95266E+12
374,7.82E+16,2.8385E+15,1.32112E+14,3.49807E+14,7.09625E+12
376,7.83E+16,2.83346E+15,1.25706E+14,3.45837E+14,7.08365E+12
378,7.87E+16,2.78862E+15,1.25705E+14,3.48927E+14,6.97156E+12
380,7.84E+16,2.87155E+15,1.222E+14,3.52313E+14,0
382,7.88E+16,3.06954E+15,1.31827E+14,3.50771E+14,7.67385E+12
384,7.89E+16,2.81373E+15,1.29097E+14,3.50153E+14,7.03432E+12
386,7.90E+16,2.8704E+15,1.40891E+14,3.70256E+14,7.17601E+12
388,7.91E+16,2.88621E+15,1.38037E+14,4.14299E+14,0
390,7.91E+16,2.97575E+15,1.45437E+14,4.19139E+14,0
392,7.92E+16,2.65862E+15,1.32242E+14,3.63651E+14,0
394,7.92E+16,2.72967E+15,1.24828E+14,3.66057E+14,0
396,7.93E+16,2.72153E+15,1.24339E+14,3.63278E+14,6.80383E+12
398,7.94E+16,2.85216E+15,1.43005E+14,3.78119E+14,7.1304E+12
400,7.97E+16,2.75765E+15,1.40017E+14,3.81555E+14,6.89412E+12
402,7.95E+16,2.94097E+15,1.37128E+14,3.88235E+14,7.35242E+12
404,7.98E+16,2.89024E+15,1.45368E+14,4.02606E+14,7.22559E+12
406,7.98E+16,2.83228E+15,1.36814E+14,3.95468E+14,7.08071E+12
408,7.98E+16,2.96542E+15,1.3427E+14,3.9426E+14,7.41355E+12
410,7.94E+16,3.11992E+15,1.34074E+14,4.08193E+14,0
412,7.91E+16,3.03409E+15,1.41818E+14,4.07679E+14,7.58522E+12
414,7.84E+16,3.13419E+15,1.54969E+14,4.47845E+14,0
416,7.82E+16,3.04044E+15,1.36414E+14,4.13095E+14,0
418,7.79E+16,3.12121E+15,1.29701E+14,3.79505E+14,7.80302E+12
420,7.77E+16,3.35856E+15,1.51807E+14,3.85763E+14,0
422,7.73E+16,3.11769E+15,1.4175E+14,3.762E+14,0
424,7.71E+16,3.21616E+15,1.28529E+14,3.87133E+14,0
426,7.69E+16,3.19323E+15,1.30638E+14,3.80267E+14,7.98308E+12
428,7.64E+16,3.26786E+15,1.41747E+14,3.94524E+14,8.16965E+12
430,7.63E+16,3.18818E+15,1.34521E+14,3.89553E+14,7.97045E+12
432,7.66E+16,3.17729E+15,1.30158E+14,3.72157E+14,7.94321E+12
434,7.70E+16,3.23938E+15,1.31454E+14,3.90597E+14,0
436,7.71E+16,3.05687E+15,1.36389E+14,3.82712E+14,7.64217E+12
438,7.71E+16,3.1426E+15,1.27134E+14,3.78971E+14,0
440,7.72E+16,3.09317E+15,1.36278E+14,3.70825E+14,7.73292E+12
442,7.72E+16,3.10986E+15,1.33096E+14,3.85864E+14,7.77465E+12
444,7.73E+16,3.28953E+15,1.36887E+14,3.8493E+14,8.22383E+12
446,7.73E+16,3.1019E+15,1.32508E+14,3.8612E+14,7.75474E+12
448,7.74E+16,3.11894E+15,1.40988E+14,4.02761E+14,0
450,7.74E+16,3.19892E+15,1.32548E+14,3.81657E+14,7.9973E+12
452,7.74E+16,3.05681E+15,1.38358E+14,3.94167E+14,7.64203E+12
454,7.75E+16,3.19377E+15,1.32749E+14,3.88861E+14,7.98443E+12
456,7.77E+16,3.12777E+15,1.44712E+14,4.07247E+14,7.81942E+12
458,7.78E+16,3.11016E+15,1.40211E+14,4.06908E+14,7.7754E+12
460,7.79E+16,3.0918E+15,1.42824E+14,4.06238E+14,7.7295E+12
462,7.79E+16,3.19468E+15,1.40687E+14,4.08285E+14,7.9867E+12
464,7.80E+16,3.19507E+15,1.44911E+14,4.18135E+14,0
466,7.80E+16,3.22833E+15,1.44912E+14,4.12211E+14,8.07082E+12
468,7.81E+16,3.36218E+15,1.35921E+14,4.02889E+14,8.40544E+12
470,7.81E+16,3.1398E+15,1.42665E+14,4.09272E+14,7.84949E+12
472,7.82E+16,3.20047E+15,1.38535E+14,4.00777E+14,8.00118E+12
474,7.83E+16,3.26846E+15,1.46916E+14,4.26859E+14,8.17115E+12
476,7.84E+16,3.31871E+15,1.49967E+14,4.10966E+14,8.29677E+12
478,7.88E+16,3.29092E+15,1.40779E+14,4.18995E+14,0
480,7.85E+16,3.25098E+15,1.42991E+14,4.10049E+14,8.12744E+12
482,7.89E+16,3.43971E+15,1.4711E+14,4.23868E+14,8.59928E+12
484,7.89E+16,3.34436E+15,1.45239E+14,4.19182E+14,8.36089E+12
486,7.90E+16,3.06958E+15,1.40201E+14,4.24217E+14,7.67394E+12
488,7.91E+16,3.34632E+15,1.51281E+14,4.31098E+14,0
490,7.92E+16,3.15575E+15,1.43324E+14,4.24683E+14,7.88937E+12
492,7.92E+16,3.36494E+15,1.55276E+14,4.35028E+14,0
494,7.93E+16,3.42189E+15,1.48376E+14,4.31005E+14,8.55473E+12
496,7.93E+16,3.3664E+15,1.49922E+14,4.36806E+14,8.41601E+12
498,7.93E+16,3.18616E+15,1.51706E+14,4.36793E+14,7.9654E+12
500,7.94E+16,3.34986E+15,1.51395E+14,4.41632E+14,0
502,7.94E+16,3.3315E+15,1.47638E+14,4.34327E+14,8.32875E+12
504,7.97E+16,3.24243E+15,1.46689E+14,4.40951E+14,8.10607E+12
506,7.97E+16,3.33706E+15,1.45644E+14,4.41832E+14,0
508,7.98E+16,3.27323E+15,1.47877E+14,4.39382E+14,8.18306E+12
510,7.98E+16,3.32606E+15,1.52363E+14,4.47261E+14,8.31514E+12
512,7.99E+16,3.37633E+15,1.55126E+14,4.53103E+14,8.44083E+12
514,7.99E+16,3.30163E+15,1.51797E+14,4.58283E+14,8.25407E+12
516,8.01E+16,3.47883E+15,1.56519E+14,4.5614E+14,8.69709E+12
518,8.01E+16,3.5519E+15,1.55017E+14,4.42776E+14,8.87976E+12
520,8.01E+16,3.47991E+15,1.5711E+14,4.50108E+14,8.69976E+12
522,8.01E+16,3.44117E+15,1.5395E+14,4.53616E+14,8.60292E+12
524,8.02E+16,3.46421E+15,1.53669E+14,4.55001E+14,8.66051E+12
526,8.02E+16,3.46634E+15,1.57248E+14,4.63555E+14,0
528,8.03E+16,3.34697E+15,1.58452E+14,4.63394E+14,8.36742E+12
530,8.03E+16,3.45458E+15,1.54363E+14,4.58882E+14,8.63645E+12
532,8.03E+16,3.43792E+15,1.55627E+14,4.62091E+14,8.59479E+12
534,8.04E+16,3.497E+15,1.55852E+14,4.5388E+14,8.7425E+12
536,8.05E+16,3.46615E+15,1.57152E+14,4.67608E+14,8.66538E+12
538,8.06E+16,3.57407E+15,1.58382E+14,4.65601E+14,8.93517E+12
540,8.06E+16,3.57865E+15,1.53405E+14,4.6416E+14,8.94662E+12
542,8.06E+16,3.47783E+15,1.5861E+14,4.7165E+14,8.69457E+12
544,8.07E+16,3.5723E+15,1.6001E+14,4.74853E+14,8.93076E+12
546,8.07E+16,3.70128E+15,1.6534E+14,4.77587E+14,9.25319E+12
548,8.07E+16,3.41975E+15,1.62985E+14,4.80996E+14,8.54937E+12
550,8.08E+16,3.59071E+15,1.63073E+14,4.65413E+14,8.97678E+12
552,8.08E+16,3.57539E+15,1.58618E+14,4.80183E+14,0
554,8.12E+16,3.71029E+15,1.63883E+14,4.85684E+14,0
556,8.08E+16,3.59963E+15,1.59006E+14,4.75985E+14,8.99908E+12
558,8.15E+16,3.54971E+15,1.61036E+14,4.74856E+14,8.87427E+12
560,8.13E+16,3.737E+15,1.62975E+14,4.78453E+14,9.3425E+12
562,8.13E+16,3.72797E+15,1.58577E+14,4.65746E+14,0
564,8.16E+16,3.70047E+15,1.66375E+14,4.89861E+14,9.25118E+12
566,8.16E+16,3.51623E+15,1.58404E+14,4.78314E+14,8.79058E+12
568,8.16E+16,3.59811E+15,1.6436E+14,4.95994E+14,8.99528E+12
570,8.17E+16,3.59372E+15,1.64688E+14,4.86528E+14,8.9843E+12
572,8.17E+16,3.76834E+15,1.67638E+14,4.84518E+14,9.42085E+12
574,8.17E+16,3.84512E+15,1.68946E+14,4.95196E+14,0
576,8.17E+16,3.62539E+15,1.69122E+14,5.03727E+14,9.06348E+12
578,8.18E+16,3.63795E+15,1.63697E+14,4.93953E+14,9.09488E+12
580,8.18E+16,3.64711E+15,1.76452E+14,5.08376E+14,9.11777E+12
582,8.18E+16,3.68842E+15,1.6896E+14,5.03722E+14,9.22105E+12
584,8.19E+16,3.81769E+15,1.71917E+14,5.03942E+14,9.54422E+12
586,8.20E+16,3.61108E+15,1.68942E+14,5.00102E+14,9.02769E+12
588,8.20E+16,3.69429E+15,1.69875E+14,5.06413E+14,9.23573E+12
590,8.20E+16,3.76324E+15,1.69436E+14,5.03626E+14,9.40811E+12
592,8.20E+16,3.79525E+15,1.67524E+14,5.00164E+14,9.48812E+12
594,8.21E+16,3.6302E+15,1.65846E+14,4.98176E+14,0
596,8.21E+16,3.89284E+15,1.7465E+14,5.07728E+14,9.73209E+12
598,8.21E+16,3.99093E+15,1.75185E+14,5.07817E+14,0
600,8.21E+16,3.90558E+15,1.76313E+14,5.20046E+14,9.76396E+12
