Time,O3,NO,NO2,NO3,N2O4,N2O5,HONO,HONO2,R2,Plasma_Type,Humidity_Weight,Saturated_Excluded
245.0,9.719631484879723e+16,0.0,2153157918097936.0,96266219179406.12,0.0,1.1604687826254038e+16,0.0,0.0,0.9912585087585055,mixed,0.0,86
246.0,9.725623319320189e+16,0.0,2128623446676790.2,94947120306477.25,0.0,1.1607270747185452e+16,0.0,0.0,0.9912630469449729,mixed,0.0,86
247.0,9.733000561065144e+16,0.0,2073168913888502.8,83690139875769.52,0.0,1.1667818572218472e+16,0.0,0.0,0.9912225141621449,mixed,0.0,86
248.0,9.741476904207848e+16,0.0,2131008805796395.5,100209745105737.3,0.0,1.1761705317260504e+16,0.0,0.0,0.9911949545005824,mixed,0.0,86
249.0,9.768299230238203e+16,0.0,2170379268017789.8,101069798059051.89,0.0,1.1663722044962372e+16,0.0,0.0,0.9910137287590497,mixed,0.0,87
250.0,9.752811848226427e+16,0.0,2108035897599771.2,99098077984753.77,0.0,1.1756165868354166e+16,0.0,0.0,0.9911448494990035,mixed,0.0,86
251.0,9.782285680734965e+16,0.0,2164506512333466.2,88718985196518.28,0.0,1.1662315358290748e+16,0.0,0.0,0.9910776787754373,mixed,0.0,87
252.0,9.778516691924317e+16,0.0,2191309817456805.0,107029928386830.02,0.0,1.1740087421536998e+16,0.0,0.0,0.9909358367587813,mixed,0.0,87
253.0,9.794048511881835e+16,0.0,2224674160820594.2,95633397455399.36,0.0,1.1759832142056752e+16,0.0,0.0,0.991006446300939,mixed,0.0,87
254.0,9.803325878456802e+16,0.0,2146337306494943.2,107117232434869.45,0.0,1.177621908481576e+16,0.0,0.0,0.9908587004136193,mixed,0.0,87
255.0,9.8061374824643e+16,0.0,2175968853537357.8,109463864374798.36,0.0,1.1868793605445382e+16,0.0,0.0,0.9909584604226624,mixed,0.0,87
256.0,9.810076779302162e+16,0.0,2195519378628693.2,103127284116745.02,0.0,1.1805581828115032e+16,0.0,0.0,0.9909595947102392,mixed,0.0,87
257.0,9.815815469763912e+16,0.0,2209682461011754.8,110669349833163.95,0.0,1.1813133349242696e+16,0.0,0.0,0.9908927642196593,mixed,0.0,87
258.0,9.829141842505944e+16,0.0,2134748901545152.0,92797179768127.33,0.0,1.1836508415399094e+16,0.0,0.0,0.9909600208478916,mixed,0.0,87
259.0,9.835153092558286e+16,0.0,2208056471976216.5,99217972119507.3,0.0,1.1917104472652542e+16,0.0,0.0,0.9908679709270994,mixed,0.0,87
260.0,9.841604585035872e+16,0.0,2217189328801034.2,100440717726933.73,0.0,1.183319648349347e+16,0.0,0.0,0.9909502670353957,mixed,0.0,87
261.0,9.845939240896451e+16,0.0,2278628030376106.5,100977176281234.9,0.0,1.1876793165753076e+16,0.0,0.0,0.9909209345356176,mixed,0.0,87
262.0,9.887333141039176e+16,0.0,2264167795072119.5,108201242683702.48,0.0,1.1590990434927438e+16,0.0,0.0,0.9909098008629209,mixed,0.0,88
263.0,9.889817896237546e+16,0.0,2207825700848119.8,100598456816498.31,0.0,1.1597974306414938e+16,0.0,0.0,0.9908426562253667,mixed,0.0,88
264.0,9.898896198740326e+16,0.0,2294273871664452.0,110067925723828.3,0.0,1.1643956668578166e+16,0.0,0.0,0.9908968036158533,mixed,0.0,88
265.0,9.903299609295656e+16,0.0,2305198852322120.5,103704866613772.23,0.0,1.1626995338108254e+16,0.0,0.0,0.9907848002060534,mixed,0.0,88
266.0,9.912022057395787e+16,0.0,2268487446490445.0,102364295030153.23,0.0,1.169969857316875e+16,0.0,0.0,0.9908015919894253,mixed,0.0,88
267.0,9.923834612599253e+16,0.0,2293560593808562.0,108390790297989.98,0.0,1.1702968592512558e+16,0.0,0.0,0.9907838103478697,mixed,0.0,88
268.0,9.928120979677453e+16,0.0,2235163948432130.5,107653673404699.94,0.0,1.1720962036018356e+16,0.0,0.0,0.9908312941196042,mixed,0.0,88
269.0,9.937571598720992e+16,0.0,2374039124208619.5,110931962707194.25,0.0,1.1759253648702398e+16,0.0,0.0,0.9907922710903914,mixed,0.0,88
270.0,9.942547599055717e+16,0.0,2278888601130556.0,101342733090448.08,0.0,1.1775964174398728e+16,0.0,0.0,0.9907784996782173,mixed,0.0,88
271.0,9.951954423015322e+16,0.0,2322603735410818.0,110812908898775.6,0.0,1.1793566501415406e+16,0.0,0.0,0.9907630349804227,mixed,0.0,88
272.0,9.951762049361411e+16,0.0,2369454126856355.0,111463079833759.95,0.0,1.1806154575930986e+16,0.0,0.0,0.9906666479007477,mixed,0.0,88
273.0,9.960351663611509e+16,0.0,2357094509515381.5,115589447251825.77,0.0,1.1802188441964676e+16,0.0,0.0,0.9906802295959615,mixed,0.0,88
274.0,9.963177293008384e+16,0.0,2379566819981333.0,104050274068759.88,0.0,1.1765258569324002e+16,0.0,0.0,0.9907802774498087,mixed,0.0,88
275.0,9.970417856198373e+16,0.0,2339837236393585.0,104153153471849.86,0.0,1.1845518070999654e+16,0.0,0.0,0.9907378881918643,mixed,0.0,88
276.0,9.97571507697859e+16,0.0,2271425434595340.5,115047687144604.77,0.0,1.1854107365615734e+16,0.0,0.0,0.9906741633159311,mixed,0.0,88
277.0,9.977536149891091e+16,0.0,2390418063472787.0,112528939514840.6,0.0,1.191022917278406e+16,0.0,0.0,0.9907425603047297,mixed,0.0,88
278.0,9.982664218793102e+16,0.0,2372798160144666.0,111601672451681.86,0.0,1.1884398575358562e+16,0.0,0.0,0.9907441923306057,mixed,0.0,88
279.0,9.988737124359293e+16,0.0,2385625894644591.5,108656948237993.53,0.0,1.1849544116900192e+16,0.0,0.0,0.9906146241538951,mixed,0.0,88
280.0,9.994804386277077e+16,0.0,2325504327824754.0,112103112183167.22,0.0,1.1933637403250654e+16,0.0,0.0,0.9905927736990928,mixed,0.0,88
281.0,9.998946317770256e+16,0.0,2380160361004654.5,110906118975104.52,0.0,1.1935090412102642e+16,0.0,0.0,0.9907433237101164,mixed,0.0,88
282.0,1.0010753482666542e+17,0.0,2421252763963878.5,110341618379451.81,0.0,1.1943369740878616e+16,0.0,0.0,0.9906258540580681,mixed,0.0,88
283.0,1.0011098947051645e+17,0.0,2418125081617244.5,124654552893207.5,0.0,1.192592539633914e+16,0.0,0.0,0.9906589439277086,mixed,0.0,88
284.0,1.0017093286832456e+17,0.0,2457947834568382.0,111191283605569.48,0.0,1.195536261296066e+16,0.0,0.0,0.9906740811131894,mixed,0.0,88
285.0,1.0020034729166522e+17,0.0,2458452055483351.0,126199593594062.6,0.0,1.2081332162985906e+16,0.0,0.0,0.9905673945096184,mixed,0.0,88
286.0,1.003243623062228e+17,0.0,2456661763203455.5,117740977559167.36,0.0,1.1989935648547464e+16,0.0,0.0,0.9906369330231509,mixed,0.0,88
287.0,1.003325589596259e+17,0.0,2414934190180910.0,118128853739382.14,0.0,1.1977609911136834e+16,0.0,0.0,0.990588669652795,mixed,0.0,88
288.0,1.0039914084609634e+17,0.0,2418228085519484.0,133710635441960.28,0.0,1.208418395917319e+16,0.0,0.0,0.9905908638986002,mixed,0.0,88
289.0,1.0041987767052966e+17,0.0,2442388150836693.5,119854630012287.6,0.0,1.2013011748155194e+16,0.0,0.0,0.9906039856390837,mixed,0.0,88
290.0,1.0047154019556443e+17,0.0,2408800734987115.5,127909270505144.11,0.0,1.2014930630167904e+16,0.0,0.0,0.9905364223742462,mixed,0.0,88
291.0,1.0057055904581008e+17,0.0,2471761404820716.0,122199611050358.4,0.0,1.2061202166358128e+16,0.0,0.0,0.9905443146395142,mixed,0.0,88
292.0,1.0086921256124013e+17,0.0,2493719353874549.0,119298373958436.33,0.0,1.205652596109222e+16,0.0,0.0,0.9903964704794328,mixed,0.0,89
293.0,1.0087858859363547e+17,0.0,2481867715378844.0,117724231837516.89,0.0,1.207172672489928e+16,0.0,0.0,0.9903409472586376,mixed,0.0,89
294.0,1.009196363677716e+17,0.0,2494933684180182.0,110736292242685.39,0.0,1.1997170839878638e+16,0.0,0.0,0.9903784500952347,mixed,0.0,89
295.0,1.0101156534952602e+17,0.0,2563936104459925.0,128545142340662.81,0.0,1.1990366014088258e+16,0.0,0.0,0.9903994986954225,mixed,0.0,89
296.0,1.0111176443609362e+17,0.0,2533398431469269.0,131402808326546.06,0.0,1.2004544468300218e+16,0.0,0.0,0.990278123730985,mixed,0.0,89
297.0,1.0109593539257688e+17,0.0,2510929271748793.5,126879218796740.39,0.0,1.2100208758374036e+16,0.0,0.0,0.9902926722552621,mixed,0.0,89
298.0,1.011747036494649e+17,0.0,2542763056340524.0,132412381079675.53,0.0,1.2023974184647092e+16,0.0,0.0,0.9903931781970758,mixed,0.0,89
299.0,1.012378631218368e+17,0.0,2535135578784024.5,127407030819796.89,0.0,1.208035642650389e+16,0.0,0.0,0.9903462619744281,mixed,0.0,89
300.0,1.0127213187550194e+17,0.0,2476945258307423.0,119660975708957.78,0.0,1.2084151842855016e+16,0.0,0.0,0.9902791952709399,mixed,0.0,89
301.0,1.0136744332516344e+17,0.0,2592827636518450.0,126945434927670.77,0.0,1.2052167585788018e+16,0.0,0.0,0.9902990585114998,mixed,0.0,89
302.0,1.0144387555525565e+17,0.0,2548504466652154.5,128102694681917.03,0.0,1.213764519384546e+16,0.0,0.0,0.9902716329188548,mixed,0.0,89
303.0,1.0145816111909755e+17,0.0,2529552298720287.5,143806205478678.53,0.0,1.2065614682138654e+16,0.0,0.0,0.9902651606082362,mixed,0.0,89
304.0,1.0145745157917549e+17,0.0,2489414820732978.5,133178525641195.0,0.0,1.2132922709361822e+16,0.0,0.0,0.9902657305566739,mixed,0.0,89
305.0,1.015619092464676e+17,0.0,2534107220792621.5,118290442730630.03,0.0,1.2114929001777846e+16,0.0,0.0,0.9903204781655939,mixed,0.0,89
306.0,1.016021005212622e+17,0.0,2492551359199964.0,133761686174436.45,0.0,1.2141459316549434e+16,0.0,0.0,0.9902470733980292,mixed,0.0,89
307.0,1.0211656979911045e+17,0.0,2526163659985923.5,119328398631097.23,0.0,1.185593040961099e+16,0.0,0.0,0.9902558571891501,mixed,0.0,90
308.0,1.0225677063809226e+17,0.0,2595183000592947.5,118610365268913.69,0.0,1.1832905768743514e+16,0.0,0.0,0.990279874368723,mixed,0.0,90
309.0,1.0222090185952138e+17,0.0,2598465890237623.5,118198276522236.23,0.0,1.1964828394677184e+16,0.0,0.0,0.9902184293865557,mixed,0.0,90
310.0,1.0229179745080643e+17,0.0,2548128579457970.0,128903200866310.36,0.0,1.1875180251753336e+16,0.0,0.0,0.9902890395910802,mixed,0.0,90
311.0,1.0234896694401346e+17,0.0,2565331492296929.0,122769136749486.47,0.0,1.186230440411188e+16,0.0,0.0,0.9902726450619126,mixed,0.0,90
312.0,1.0229162916135674e+17,0.0,2581599271175439.5,124804244887465.92,0.0,1.2013454995246474e+16,0.0,0.0,0.9902139590127571,mixed,0.0,90
313.0,1.0234455621780538e+17,0.0,2535179042794463.0,113206712907805.5,0.0,1.1948823788836312e+16,0.0,0.0,0.9902822317239087,mixed,0.0,90
314.0,1.0240277087923122e+17,0.0,2583698051460967.0,121327845907287.08,0.0,1.1932165760973572e+16,0.0,0.0,0.9902466144377928,mixed,0.0,90
315.0,1.0245011087786134e+17,0.0,2555948015764262.0,117813848071672.36,0.0,1.1986853424392796e+16,0.0,0.0,0.9901665128453768,mixed,0.0,90
316.0,1.0256113464431595e+17,0.0,2588440204049283.5,132062586315342.58,0.0,1.2020112238751912e+16,0.0,0.0,0.9902384688665137,mixed,0.0,90
317.0,1.0253764303955334e+17,0.0,2667678203143395.5,132222883011370.38,0.0,1.2031393126389388e+16,0.0,0.0,0.9901725981351829,mixed,0.0,90
318.0,1.0264500357966622e+17,0.0,2640903291212308.5,130590769718664.08,0.0,1.203438655813937e+16,0.0,0.0,0.9901833883549108,mixed,0.0,90
319.0,1.026897319726966e+17,0.0,2674865884954264.0,125161323347746.94,0.0,1.2028238943214548e+16,0.0,0.0,0.9901822577432293,mixed,0.0,90
320.0,1.0263726113549314e+17,0.0,2641538341799755.0,126533318111086.16,0.0,1.2042723616051178e+16,0.0,0.0,0.9902545199102595,mixed,0.0,90
321.0,1.0274071888554995e+17,0.0,2638024692511057.0,133873975703405.67,0.0,1.202156375196171e+16,0.0,0.0,0.9901516339854886,mixed,0.0,90
322.0,1.0284322598920602e+17,0.0,2709115933772485.0,141766729503252.44,0.0,1.2057360486884306e+16,0.0,0.0,0.9900938901956822,mixed,0.0,90
323.0,1.0283752827464714e+17,0.0,2744152878479589.0,142674023306499.7,0.0,1.2090144403180256e+16,0.0,0.0,0.9902017575973326,mixed,0.0,90
324.0,1.0292241715339926e+17,0.0,2631914899184968.0,141452882833198.88,0.0,1.2063433813319766e+16,0.0,0.0,0.9901097796708445,mixed,0.0,90
325.0,1.0299836919005478e+17,0.0,2702244902765472.5,140034615860464.31,0.0,1.2143230435000846e+16,0.0,0.0,0.9900864390753673,mixed,0.0,90
326.0,1.0304602076598216e+17,0.0,2698180019227069.5,142401337217541.47,0.0,1.2149675341577058e+16,0.0,0.0,0.9901056283990144,mixed,0.0,90
327.0,1.0303838266389854e+17,0.0,2663999861462290.0,132906476898861.55,0.0,1.2189874672938962e+16,0.0,0.0,0.9900704561174769,mixed,0.0,90
328.0,1.031485668577592e+17,0.0,2637559723324577.0,140763543242361.56,0.0,1.2182106761888756e+16,0.0,0.0,0.9900789102707955,mixed,0.0,90
329.0,1.0311793332947635e+17,0.0,2663511411953968.0,145102961390725.38,0.0,1.2141902464562944e+16,0.0,0.0,0.9901167511237223,mixed,0.0,90
330.0,1.0318005542389938e+17,0.0,2695245662614418.5,130541643355133.92,0.0,1.2163490532404086e+16,0.0,0.0,0.9900623036352661,mixed,0.0,90
331.0,1.0322762698895074e+17,0.0,2733215193085767.5,131523259633549.58,0.0,1.2229245210624586e+16,0.0,0.0,0.9900631378262669,mixed,0.0,90
332.0,1.032980306882758e+17,0.0,2704731646591892.5,135582871829781.8,0.0,1.2165411880949058e+16,0.0,0.0,0.9900490602809832,mixed,0.0,90
333.0,1.0335809753662654e+17,0.0,2743675723287687.0,124321591206220.62,0.0,1.2280106608588352e+16,0.0,0.0,0.9900234207707727,mixed,0.0,90
334.0,1.0346212252444083e+17,0.0,2780136003740230.5,155461399151882.9,0.0,1.2263701911499056e+16,0.0,0.0,0.9899763435050003,mixed,0.0,90
335.0,1.0348780925479275e+17,0.0,2710658359399133.0,139521344294681.94,0.0,1.2229077851959132e+16,0.0,0.0,0.9900005719022782,mixed,0.0,90
336.0,1.0354810123942682e+17,0.0,2750469939734005.0,148229213165617.56,0.0,1.2171081105351102e+16,0.0,0.0,0.9900229577393518,mixed,0.0,90
337.0,1.0352860439938162e+17,0.0,2758861456509369.0,137375916407461.06,0.0,1.229490618543316e+16,0.0,0.0,0.9900888554293596,mixed,0.0,90
338.0,1.0358823385389232e+17,0.0,2818188783206737.0,139165235618184.6,0.0,1.2278772038672348e+16,0.0,0.0,0.9900028184856318,mixed,0.0,90
339.0,1.0364542518872814e+17,0.0,2809783751543707.0,140057683895705.3,0.0,1.228141600999706e+16,0.0,0.0,0.9899703767228417,mixed,0.0,90
340.0,1.0371217536169589e+17,0.0,2793843085583188.0,132150466109227.94,0.0,1.2307958171381194e+16,0.0,0.0,0.9900238072158265,mixed,0.0,90
341.0,1.037525549254525e+17,0.0,2792543535880809.0,141503534824584.97,0.0,1.2295902064886928e+16,0.0,0.0,0.9899707780945546,mixed,0.0,90
342.0,1.0383678012317656e+17,0.0,2835044992820634.0,142530137583842.94,0.0,1.2345800063538546e+16,0.0,0.0,0.9900152961317021,mixed,0.0,90
343.0,1.0383120625300718e+17,0.0,2793293705629803.0,137719864442146.2,0.0,1.2229434097813882e+16,0.0,0.0,0.9899863111294266,mixed,0.0,90
344.0,1.0383516921593237e+17,0.0,2781165248750329.5,151809404231344.44,0.0,1.2312437088370104e+16,0.0,0.0,0.9899769652293641,mixed,0.0,90
345.0,1.039261069079537e+17,0.0,2855357356999988.5,151907363128243.0,0.0,1.231573883145072e+16,0.0,0.0,0.9899528219595856,mixed,0.0,90
346.0,1.039516488835724e+17,0.0,2891681082757655.0,153759204766650.78,0.0,1.2332492847379732e+16,0.0,0.0,0.9899172539420454,mixed,0.0,90
347.0,1.0398168153512907e+17,0.0,2853078670476636.5,154197065869784.12,0.0,1.2332738709289326e+16,0.0,0.0,0.989942845743712,mixed,0.0,90
348.0,1.0404526751595374e+17,0.0,2868972256670620.5,145394740096928.06,0.0,1.2393221104101468e+16,0.0,0.0,0.9899288312201548,mixed,0.0,90
349.0,1.0405832486090835e+17,0.0,2864540988019300.5,135167562276762.98,0.0,1.2370642909715572e+16,0.0,0.0,0.9899248659221241,mixed,0.0,90
350.0,1.0412628063357262e+17,0.0,2857696775766899.0,161196637572198.44,0.0,1.2418525732964004e+16,0.0,0.0,0.9898867112050422,mixed,0.0,90
351.0,1.046038096504875e+17,0.0,2840544793017581.0,138523261678386.25,0.0,1.2105180128852942e+16,0.0,0.0,0.9897993841441826,mixed,0.0,91
352.0,1.0467868246010826e+17,0.0,2918405384520551.0,155291518049361.62,0.0,1.2224917374221208e+16,0.0,0.0,0.9899069844675412,mixed,0.0,91
353.0,1.0467646153860042e+17,0.0,2876398767884260.5,146148461990296.6,0.0,1.214316110168994e+16,0.0,0.0,0.9898250707024933,mixed,0.0,91
354.0,1.0504942814156581e+17,0.0,2902771885670336.0,145867969719553.9,0.0,1.2106338302283542e+16,0.0,0.0,0.9897361220139032,mixed,0.0,92
355.0,1.0473986618808021e+17,0.0,2876054900101545.0,149378762279965.0,0.0,1.219526519140254e+16,0.0,0.0,0.989883135668014,mixed,0.0,91
356.0,1.0509821401807477e+17,0.0,2969385874932840.0,147724306176179.38,0.0,1.2116464310351788e+16,0.0,0.0,0.9896053425410762,mixed,0.0,92
357.0,1.0480412773080206e+17,0.0,2910396028084747.5,149435244791244.47,0.0,1.2176603765424116e+16,0.0,0.0,0.9898282106577132,mixed,0.0,91
358.0,1.0515408701609262e+17,0.0,2878055844256346.5,146742906845964.25,0.0,1.2063979192868476e+16,0.0,0.0,0.9896434143539067,mixed,0.0,92
359.0,1.0517715951212592e+17,0.0,2897717558714152.5,156239682427039.9,0.0,1.2191459948713296e+16,0.0,0.0,0.9896071273393702,mixed,0.0,92
360.0,1.0519972517731725e+17,0.0,2993318655984694.0,153673161856994.84,0.0,1.2191369119240712e+16,0.0,0.0,0.989617304170022,mixed,0.0,92
